Date,Open,High,Low,Close,Adj Close,Volume
2021-05-14,309.5400085449219,316.8500061035156,309.0799865722656,315.94000244140625,315.94000244140625,19245700
2021-05-17,313.54998779296875,315.67999267578125,311.5799865722656,315.4599914550781,315.4599914550781,15401300
2021-05-18,315.5899963378906,316.5,309.80999755859375,309.9599914550781,309.9599914550781,14522400
2021-05-19,304.19000244140625,314.6600036621094,303.57000732421875,313.5899963378906,313.5899963378906,19106200
2021-05-20,313.5799865722656,319.25,313.1600036621094,318.6099853515625,318.6099853515625,17320200
2021-05-21,319.2900085449219,319.92999267578125,315.80999755859375,316.2300109863281,316.2300109863281,13600900
2021-05-24,318.2099914550781,325.95001220703125,318.0299987792969,324.6300048828125,324.6300048828125,16445400
2021-05-25,327.0799865722656,329.17999267578125,324.79998779296875,327.7900085449219,327.7900085449219,16437000
2021-05-26,328.3500061035156,329.8299865722656,325.82000732421875,327.6600036621094,327.6600036621094,9686900
2021-05-27,328.0,333.7799987792969,326.760009765625,332.75,332.75,20477700
2021-05-28,331.0,332.8699951171875,328.3299865722656,328.7300109863281,328.7300109863281,12037400
2021-06-01,330.1499938964844,331.4200134277344,326.6400146484375,329.1300048828125,329.1300048828125,11765900
2021-06-02,330.3800048828125,331.8699951171875,327.1199951171875,329.1499938964844,329.1499938964844,11654300
2021-06-03,325.7799987792969,327.3800048828125,323.4800109863281,326.0400085449219,326.0400085449219,12610800
2021-06-04,325.8999938964844,332.4599914550781,325.17999267578125,330.3500061035156,330.3500061035156,13289400
2021-06-07,329.4800109863281,337.69000244140625,328.92999267578125,336.5799865722656,336.5799865722656,20136700
2021-06-08,336.70001220703125,338.29998779296875,332.239990234375,333.67999267578125,333.67999267578125,14580500
2021-06-09,335.739990234375,336.79998779296875,330.0,330.25,330.25,13727900
2021-06-10,330.7900085449219,333.94000244140625,328.54998779296875,332.4599914550781,332.4599914550781,13240200
2021-06-11,332.5799865722656,332.8299865722656,328.92999267578125,331.260009765625,331.260009765625,13587900
2021-06-14,331.8999938964844,336.82000732421875,329.80999755859375,336.7699890136719,336.7699890136719,12250800
2021-06-15,336.989990234375,339.9200134277344,335.0299987792969,336.75,336.75,15795200
2021-06-16,336.70001220703125,337.54998779296875,328.7200012207031,331.0799865722656,331.0799865722656,17232200
2021-06-17,330.489990234375,337.9800109863281,330.1499938964844,336.510009765625,336.510009765625,17794100
2021-06-18,334.5299987792969,336.1499938964844,329.0,329.6600036621094,329.6600036621094,23039500
2021-06-21,331.0899963378906,332.9200134277344,327.6499938964844,332.2900085449219,332.2900085449219,11337500
2021-06-22,332.69000244140625,339.9200134277344,332.6000061035156,339.0299987792969,339.0299987792969,15345300
2021-06-23,339.3500061035156,343.4200134277344,338.20001220703125,340.5899963378906,340.5899963378906,14817800
2021-06-24,341.8500061035156,344.8999938964844,341.7900085449219,343.17999267578125,343.17999267578125,12329100
2021-06-25,342.5899963378906,344.1199951171875,339.67999267578125,341.3699951171875,341.3699951171875,14594400
2021-06-28,342.4599914550781,358.1400146484375,341.7699890136719,355.6400146484375,355.6400146484375,29156100
2021-06-29,356.2699890136719,356.739990234375,349.04998779296875,351.8900146484375,351.8900146484375,21417300
2021-06-30,352.1700134277344,352.9200134277344,347.1700134277344,347.7099914550781,347.7099914550781,15107500
2021-07-01,346.82000732421875,354.6700134277344,346.5,354.3900146484375,354.3900146484375,17137000
2021-07-02,355.1000061035156,356.44000244140625,352.6199951171875,354.70001220703125,354.70001220703125,11521300
2021-07-06,356.5,358.7900085449219,349.17999267578125,352.7799987792969,352.7799987792969,13488500
2021-07-07,355.260009765625,356.489990234375,350.0,350.489990234375,350.489990234375,14218900
2021-07-08,345.7300109863281,348.3299865722656,342.55999755859375,345.6499938964844,345.6499938964844,14406500
2021-07-09,345.32000732421875,350.7099914550781,345.2699890136719,350.4200134277344,350.4200134277344,13018700
2021-07-12,351.2300109863281,354.19000244140625,349.6400146484375,353.1600036621094,353.1600036621094,10018600
2021-07-13,351.5,358.489990234375,348.79998779296875,352.0899963378906,352.0899963378906,11456000
2021-07-14,354.55999755859375,355.20001220703125,346.7300109863281,347.6300048828125,347.6300048828125,13894200
2021-07-15,349.2300109863281,349.2300109863281,340.2200012207031,344.4599914550781,344.4599914550781,14781600
2021-07-16,344.9100036621094,345.989990234375,340.1400146484375,341.1600036621094,341.1600036621094,11026100
2021-07-19,337.57000732421875,339.7900085449219,334.5400085449219,336.95001220703125,336.95001220703125,14372300
2021-07-20,338.79998779296875,343.45001220703125,334.5,341.6600036621094,341.6600036621094,11024300
