Date,Open,High,Low,Close,Adj Close,Volume
2021-05-14,207.24000549316406,207.24000549316406,203.8300018310547,206.1999969482422,204.0668487548828,2069100
2021-05-17,206.25999450683594,206.69000244140625,201.97999572753906,204.1999969482422,202.08753967285156,2305200
2021-05-18,205.5,207.82000732421875,204.80999755859375,204.9499969482422,202.8297576904297,1711100
2021-05-19,203.33999633789062,205.9600067138672,201.63999938964844,203.72999572753906,201.6223907470703,1443000
2021-05-20,203.69000244140625,205.24000549316406,202.1199951171875,204.1199951171875,202.0083465576172,1295000
2021-05-21,204.7100067138672,206.07000732421875,204.25,205.0399932861328,202.91885375976562,1381500
2021-05-24,200.57000732421875,203.94000244140625,196.77999877929688,197.14999389648438,195.1104736328125,3570500
2021-05-25,198.36000061035156,199.92999267578125,195.75999450683594,198.8699951171875,196.8126678466797,2294900
2021-05-26,199.69000244140625,201.5500030517578,198.94000244140625,199.97999572753906,197.9111785888672,2648100
2021-05-27,204.0,208.0,202.25,204.38999938964844,202.2755889892578,4109900
2021-05-28,205.55999755859375,207.13999938964844,202.25,202.9600067138672,200.86036682128906,2730200
2021-06-01,203.0,203.4499969482422,201.19000244140625,201.4199981689453,199.33628845214844,1778800
2021-06-02,200.92999267578125,203.25999450683594,199.89999389648438,202.22999572753906,200.13790893554688,1702400
2021-06-03,202.67999267578125,206.4600067138672,202.0,206.0,203.86892700195312,2008200
2021-06-04,206.0500030517578,206.97000122070312,204.5,206.75999450683594,204.6210479736328,1610800
2021-06-07,207.02999877929688,207.08999633789062,205.07000732421875,206.0,203.86892700195312,1529000
2021-06-08,207.13999938964844,207.13999938964844,204.7899932861328,205.72000122070312,203.59178161621094,1651000
2021-06-09,205.97000122070312,206.97999572753906,204.6999969482422,204.92999267578125,202.8099822998047,1823500
2021-06-10,204.27999877929688,207.0399932861328,204.27999877929688,206.4499969482422,204.3142547607422,1965600
2021-06-11,207.2100067138672,210.44000244140625,206.33999633789062,209.30999755859375,207.1446533203125,1757300
2021-06-14,209.6199951171875,210.13999938964844,207.80999755859375,209.5500030517578,207.38217163085938,1343100
2021-06-15,210.2100067138672,212.75,209.1699981689453,212.1199951171875,209.92559814453125,2012400
2021-06-16,212.41000366210938,213.02999877929688,209.88999938964844,211.13999938964844,208.95574951171875,2442300
2021-06-17,211.08999633789062,214.3000030517578,210.61000061035156,213.27999877929688,211.07362365722656,2147700
2021-06-18,212.0,214.10000610351562,211.5500030517578,212.6999969482422,210.49960327148438,3689900
2021-06-21,213.61000061035156,214.85000610351562,212.6699981689453,213.97000122070312,211.75648498535156,1650000
2021-06-22,214.77999877929688,215.99000549316406,213.6199951171875,214.83999633789062,212.61746215820312,1277300
2021-06-23,214.5,214.91000366210938,212.82000732421875,214.0800018310547,211.86534118652344,1528300
2021-06-24,215.1699981689453,215.1699981689453,213.1699981689453,213.89999389648438,211.6871795654297,1571100
2021-06-25,213.61000061035156,214.1999969482422,211.42999267578125,211.91000366210938,209.7177734375,4079600
2021-06-28,212.58999633789062,216.0800018310547,211.92999267578125,215.02000427246094,212.79559326171875,1504700
2021-06-29,215.30999755859375,219.0500030517578,215.10000610351562,216.99000549316406,214.7452392578125,1397400
2021-06-30,216.9600067138672,217.39999389648438,215.7100067138672,216.38999938964844,214.1514129638672,1125700
2021-07-01,216.83999633789062,218.07000732421875,216.1300048828125,217.80999755859375,215.55673217773438,1264000
2021-07-02,218.0500030517578,219.7100067138672,217.61000061035156,218.52999877929688,216.68711853027344,1084000
2021-07-06,217.92999267578125,218.9499969482422,216.42999267578125,218.39999389648438,216.55819702148438,1260800
2021-07-07,218.9499969482422,223.13999938964844,218.00999450683594,221.5,219.632080078125,1677300
2021-07-08,220.36000061035156,221.9199981689453,218.75,219.66000366210938,217.80760192871094,1424200
2021-07-09,219.8300018310547,221.4199981689453,219.30999755859375,220.77000427246094,218.9082489013672,2009300
2021-07-12,220.16000366210938,220.57000732421875,217.89999389648438,219.4600067138672,217.60928344726562,1414600
2021-07-13,219.4499969482422,221.92999267578125,219.38999938964844,220.02000427246094,218.16455078125,1423800
2021-07-14,220.94000244140625,221.35000610351562,219.30999755859375,220.88999938964844,219.0272216796875,937000
2021-07-15,221.3800048828125,222.27000427246094,220.27000427246094,221.9499969482422,220.07827758789062,1263200
2021-07-16,222.72000122070312,223.83999633789062,221.58999633789062,222.1699981689453,220.29641723632812,2144800
2021-07-19,221.77000427246094,224.94000244140625,221.4199981689453,224.27000427246094,222.37872314453125,1927700
2021-07-20,224.49000549316406,227.55999755859375,224.14999389648438,226.41000366210938,224.50067138671875,1315400
2021-07-21,225.83999633789062,226.17999267578125,224.02999877929688,224.22000122070312,222.3291473388672,1048000
2021-07-22,224.7899932861328,226.49000549316406,223.22000122070312,225.58999633789062,223.6875762939453,856000
2021-07-23,225.00999450683594,229.11000061035156,225.00999450683594,228.89999389648438,226.96966552734375,853600
2021-07-26,228.60000610351562,230.47999572753906,227.11000061035156,229.97000122070312,228.03065490722656,1188100
2021-07-27,230.5,231.24000549316406,228.92999267578125,230.14999389648438,228.20912170410156,879600
2021-07-28,229.0,231.38999938964844,228.25999450683594,230.05999755859375,228.11988830566406,1059300
2021-07-29,231.02000427246094,233.1199951171875,230.52000427246094,233.0,231.03509521484375,1000300
2021-07-30,232.50999450683594,234.35000610351562,232.49000549316406,232.63999938964844,230.67813110351562,1098800
2021-08-02,232.8699951171875,233.3300018310547,228.9199981689453,232.5,230.539306640625,1230500
2021-08-03,232.91000366210938,236.42999267578125,232.39999389648438,235.0500030517578,233.0677947998047,1085800
2021-08-04,235.0399932861328,236.07000732421875,233.55999755859375,234.89999389648438,232.9190673828125,1091500
2021-08-05,235.58999633789062,236.72000122070312,233.8300018310547,235.80999755859375,233.82139587402344,1018800
2021-08-06,235.94000244140625,236.58999633789062,234.80999755859375,236.14999389648438,234.1585235595703,784400
2021-08-09,236.4600067138672,236.94000244140625,235.2100067138672,236.3800048828125,234.38661193847656,1096800
2021-08-10,236.3800048828125,239.0800018310547,235.7100067138672,238.22000122070312,236.21107482910156,1080600
2021-08-11,238.4199981689453,239.35000610351562,237.61000061035156,238.0,235.99293518066406,1097000
2021-08-12,238.5,238.5,234.8699951171875,236.27999877929688,234.2874298095703,1669800
2021-08-13,236.88999938964844,237.72999572753906,235.5,236.75999450683594,234.7633819580078,1306600
2021-08-16,235.49000549316406,237.97999572753906,233.88999938964844,237.83999633789062,235.8342742919922,1144300
2021-08-17,236.25,236.25,230.77999877929688,231.5399932861328,229.58740234375,2030900
2021-08-18,231.77000427246094,234.7899932861328,230.41000366210938,231.63999938964844,229.68655395507812,1528700
2021-08-19,230.3000030517578,234.1999969482422,228.60000610351562,232.47000122070312,230.5095672607422,1138500
2021-08-20,232.97000122070312,235.92999267578125,232.0800018310547,234.77999877929688,232.8000946044922,1247200
2021-08-23,235.49000549316406,238.5,234.3800048828125,234.63999938964844,232.6612548828125,1324900
2021-08-24,235.02999877929688,235.27999877929688,232.6199951171875,232.75,230.78720092773438,1367100
2021-08-25,232.8800048828125,235.3800048828125,232.6699981689453,234.74000549316406,232.7604217529297,1563600
2021-08-26,220.72999572753906,227.57000732421875,215.10000610351562,225.89999389648438,223.99496459960938,5959600
2021-08-27,225.8300018310547,226.30999755859375,222.7899932861328,225.25,223.35044860839844,3009000
2021-08-30,225.50999450683594,228.24000549316406,224.5800018310547,225.36000061035156,223.4595184326172,2078600
2021-08-31,225.4600067138672,226.0800018310547,221.77000427246094,222.91000366210938,221.03018188476562,2568600
2021-09-01,222.85000610351562,223.6699981689453,220.6199951171875,222.69000244140625,220.8120574951172,1292200
2021-09-02,222.5,225.02000427246094,222.02000427246094,224.9600067138672,223.06292724609375,1219900
2021-09-03,225.35000610351562,225.6199951171875,221.6999969482422,222.4499969482422,220.57406616210938,1107800
2021-09-07,222.8300018310547,223.16000366210938,220.35000610351562,221.5399932861328,219.67173767089844,1236600
2021-09-08,221.6199951171875,224.0800018310547,220.72000122070312,224.0399932861328,222.150634765625,1441000
2021-09-09,223.94000244140625,224.1999969482422,220.0800018310547,220.13999938964844,218.28355407714844,1439000
2021-09-10,220.72999572753906,221.0,217.69000244140625,218.0500030517578,216.211181640625,1586200
2021-09-13,218.13999938964844,220.66000366210938,217.11000061035156,217.60000610351562,215.7649688720703,1326900
2021-09-14,217.77000427246094,218.17999267578125,215.2100067138672,216.2899932861328,214.46600341796875,1157700
2021-09-15,216.33999633789062,218.0399932861328,215.14999389648438,216.97000122070312,215.14028930664062,1382400
2021-09-16,217.00999450683594,221.97000122070312,217.00999450683594,221.55999755859375,219.6915740966797,1702200
2021-09-17,221.4600067138672,224.3800048828125,221.4600067138672,222.11000061035156,220.2369384765625,2306100
2021-09-20,220.57000732421875,223.4199981689453,220.02999877929688,221.7899932861328,219.91961669921875,1698200
2021-09-21,221.97999572753906,222.8000030517578,219.16000366210938,219.5500030517578,217.69851684570312,1226900
2021-09-22,220.02999877929688,220.42999267578125,217.16000366210938,219.02000427246094,217.17300415039062,1386700
2021-09-23,219.66000366210938,220.4600067138672,218.32000732421875,218.36000061035156,216.51853942871094,855400
2021-09-24,217.83999633789062,218.27000427246094,216.25,217.7100067138672,215.87403869628906,1135400
2021-09-27,216.85000610351562,218.9499969482422,216.2899932861328,216.75999450683594,214.93203735351562,1044900
2021-09-28,215.1199951171875,216.69000244140625,214.02999877929688,215.1999969482422,213.38519287109375,1461300
2021-09-29,215.44000244140625,219.27000427246094,215.44000244140625,216.97000122070312,215.14028930664062,1148000
2021-09-30,216.0,216.6699981689453,212.10000610351562,212.13999938964844,210.3509979248047,1817300
2021-10-01,212.10000610351562,212.27999877929688,208.2899932861328,209.2100067138672,207.4457244873047,1583300
2021-10-04,208.3300018310547,209.07000732421875,204.77000427246094,206.19000244140625,204.8624725341797,1499800
2021-10-05,206.94000244140625,207.44000244140625,205.08999633789062,205.61000061035156,204.28619384765625,1301500
2021-10-06,205.0,207.33999633789062,203.8000030517578,207.1199951171875,205.78646850585938,1140400
2021-10-07,207.82000732421875,211.2899932861328,207.82000732421875,210.8300018310547,209.4725799560547,1347500
2021-10-08,210.8300018310547,211.3800048828125,209.16000366210938,210.39999389648438,209.04534912109375,918100
2021-10-11,209.67999267578125,211.32000732421875,209.67999267578125,209.7899932861328,208.4392547607422,1209100
2021-10-12,210.47999572753906,211.2899932861328,207.58999633789062,208.25999450683594,206.91912841796875,1771000
2021-10-13,207.9499969482422,211.1300048828125,207.85000610351562,209.39999389648438,208.05177307128906,1159400
2021-10-14,209.97000122070312,214.1199951171875,209.5,212.8000030517578,211.42990112304688,1216600
2021-10-15,213.8300018310547,214.63999938964844,212.6699981689453,212.8000030517578,211.42990112304688,991400
2021-10-18,212.3000030517578,214.0,211.25,213.6999969482422,212.3240966796875,994500
2021-10-19,213.75999450683594,214.60000610351562,212.49000549316406,213.7899932861328,212.4135284423828,858200
2021-10-20,214.47999572753906,216.7100067138672,213.75999450683594,215.22999572753906,213.84423828125,1080600
2021-10-21,215.77999877929688,219.69000244140625,215.02999877929688,218.94000244140625,217.53036499023438,1144500
2021-10-22,219.7899932861328,221.6999969482422,218.67999267578125,220.30999755859375,218.8915557861328,893300
2021-10-25,220.27999877929688,223.36000061035156,219.00999450683594,222.49000549316406,221.05751037597656,798400
2021-10-26,223.27999877929688,223.27999877929688,221.17999267578125,221.52999877929688,220.1036834716797,925600
2021-10-27,221.57000732421875,221.97999572753906,219.6300048828125,220.3699951171875,218.95115661621094,1037700
2021-10-28,220.75999450683594,221.8300018310547,220.24000549316406,220.9199981689453,219.49761962890625,819700
2021-10-29,220.1699981689453,222.72999572753906,219.64999389648438,221.52000427246094,220.09376525878906,811400
2021-11-01,222.2100067138672,222.47999572753906,219.52000427246094,220.47000122070312,219.05052185058594,870000
2021-11-02,220.77999877929688,222.60000610351562,219.67999267578125,221.83999633789062,220.4116973876953,1100000
2021-11-03,221.10000610351562,224.0,219.89999389648438,223.72000122070312,222.27960205078125,1237900
2021-11-04,224.19000244140625,228.25,223.77000427246094,226.2100067138672,224.75357055664062,1543700
2021-11-05,227.32000732421875,227.9600067138672,223.89999389648438,225.6300048828125,224.17730712890625,958300
2021-11-08,223.3000030517578,225.4600067138672,217.57000732421875,220.92999267578125,219.50753784179688,1891600
2021-11-09,219.2899932861328,222.5,218.8699951171875,220.17999267578125,218.7623748779297,869700
2021-11-10,219.8300018310547,221.52000427246094,218.67999267578125,220.77000427246094,219.34860229492188,740300
2021-11-11,220.99000549316406,222.02999877929688,220.32000732421875,221.27999877929688,219.8553009033203,1001200
2021-11-12,222.60000610351562,225.69000244140625,221.82000732421875,225.0,223.5513458251953,1370300
2021-11-15,227.97999572753906,231.72999572753906,225.5800018310547,227.0,225.53846740722656,1794200
2021-11-16,227.0,231.39999389648438,227.0,230.3300018310547,228.84703063964844,1693400
2021-11-17,228.3800048828125,228.5,220.36000061035156,222.8800048828125,221.44500732421875,2383400
2021-11-18,224.05999755859375,224.05999755859375,220.52999877929688,222.33999633789062,220.90847778320312,1779700
2021-11-19,222.8300018310547,226.0399932861328,222.39999389648438,224.5500030517578,223.104248046875,1794500
2021-11-22,226.0,229.16000366210938,223.55999755859375,225.9600067138672,224.5051727294922,1627300
2021-11-23,226.08999633789062,226.72999572753906,222.89999389648438,225.13999938964844,223.69044494628906,1163700
2021-11-24,224.1199951171875,225.33999633789062,222.17999267578125,223.42999267578125,221.991455078125,956800
2021-11-26,222.63999938964844,226.4499969482422,222.3300018310547,224.4199981689453,222.97509765625,998000
2021-11-29,225.0,228.6699981689453,223.1300048828125,225.07000732421875,223.6208953857422,1794500
2021-11-30,223.08999633789062,225.3699951171875,220.82000732421875,221.3000030517578,219.87518310546875,3072900
2021-12-01,221.30999755859375,228.4499969482422,221.30999755859375,222.7899932861328,221.35556030273438,3450200
2021-12-02,218.13999938964844,221.61000061035156,211.4499969482422,215.80999755859375,214.42051696777344,3452900
2021-12-03,217.0800018310547,223.99000549316406,214.80999755859375,222.0,220.57064819335938,3111400
2021-12-06,221.7100067138672,230.2100067138672,221.3699951171875,225.52999877929688,224.07794189453125,2316300
2021-12-07,226.61000061035156,226.97000122070312,220.4499969482422,224.5,223.05458068847656,1611300
2021-12-08,225.16000366210938,225.2899932861328,218.02999877929688,221.41000366210938,219.98446655273438,2151300
2021-12-09,221.44000244140625,222.88999938964844,219.47999572753906,222.3300018310547,220.89854431152344,1262100
2021-12-10,222.50999450683594,224.2100067138672,221.3000030517578,222.39999389648438,220.9680938720703,1397800
2021-12-13,221.8699951171875,226.85000610351562,221.6300048828125,226.0,224.54490661621094,1949500
2021-12-14,224.9499969482422,226.77000427246094,224.05999755859375,225.4499969482422,223.9984588623047,1708600
2021-12-15,225.25,226.4499969482422,223.0,226.1199951171875,224.66412353515625,1570100
2021-12-16,226.27000427246094,226.5,222.75999450683594,225.66000366210938,224.2071075439453,1362600
2021-12-17,226.38999938964844,226.80999755859375,221.02999877929688,222.5,221.06744384765625,3492200
2021-12-20,220.7100067138672,221.32000732421875,215.92999267578125,220.39999389648438,218.98095703125,2155300
2021-12-21,219.8699951171875,222.0500030517578,217.9199981689453,221.72000122070312,220.29246520996094,1142500
2021-12-22,221.64999389648438,221.91000366210938,219.10000610351562,220.22000122070312,218.8021240234375,1005600
2021-12-23,220.41000366210938,222.66000366210938,219.6699981689453,221.3300018310547,219.90499877929688,2241600
2021-12-27,222.17999267578125,224.83999633789062,222.0500030517578,224.69000244140625,223.24334716796875,2345500
2021-12-28,225.41000366210938,229.50999450683594,225.41000366210938,228.32000732421875,226.84999084472656,1805100
2021-12-29,229.3800048828125,234.0,228.66000366210938,233.5800018310547,232.07611083984375,1582500
2021-12-30,234.75,237.5500030517578,233.75,235.8300018310547,234.31163024902344,1312400
2021-12-31,236.52000427246094,239.0,235.39999389648438,235.8300018310547,234.31163024902344,1714700
2022-01-03,234.32000732421875,236.47000122070312,232.36000061035156,235.47999572753906,234.38128662109375,1499100
2022-01-04,233.44000244140625,235.91000366210938,233.00999450683594,233.6999969482422,232.60958862304688,1348500
2022-01-05,233.97000122070312,237.0,232.67999267578125,233.8000030517578,232.70912170410156,1829500
